BOUGHT,SUNPHARMA,9999448.4,551.5999999996275,2017-07-03 09:57:00
SOLD,SUNPHARMA,9973215.0,9973766.6,2017-07-03 10:11:00
BOUGHT,SUNPHARMA,9973233.2,533.4000000003725,2017-07-03 10:12:00
SOLD,SUNPHARMA,9967811.0,9968344.4,2017-07-03 10:19:00
BOUGHT,SUNPHARMA,9967814.799999999,529.6000000014901,2017-07-03 10:20:00
SOLD,SUNPHARMA,9959689.6,9960219.200000001,2017-07-03 10:25:00
BOUGHT,SUNPHARMA,9960040.75,178.4500000011176,2017-07-03 10:26:00
SOLD,SUNPHARMA,9958235.25,9958413.700000001,2017-07-03 10:28:00
BOUGHT,SUNPHARMA,9958133.25,280.4500000011176,2017-07-03 10:29:00
SOLD,SUNPHARMA,9944599.5,9944879.950000001,2017-07-03 10:59:00
BOUGHT,SUNPHARMA,9944539.6,340.3500000014901,2017-07-03 11:04:00
SOLD,SUNPHARMA,9935528.6,9935868.950000001,2017-07-03 11:05:00
BOUGHT,SUNPHARMA,9935710.799999999,158.15000000223517,2017-07-03 11:06:00
SOLD,SUNPHARMA,9931209.299999999,9931367.450000001,2017-07-03 11:07:00
BOUGHT,SUNPHARMA,9930948.25,419.2000000011176,2017-07-03 11:10:00
SOLD,SUNPHARMA,9929148.35,9929567.55,2017-07-03 11:11:00
BOUGHT,SUNPHARMA,9929089.2,478.3500000014901,2017-07-03 11:12:00
SOLD,SUNPHARMA,9923691.0,9924169.350000001,2017-07-03 11:13:00
BOUGHT,SUNPHARMA,9924061.0,108.35000000149012,2017-07-03 11:15:00
SOLD,SUNPHARMA,9909677.0,9909785.350000001,2017-07-03 11:21:00
BOUGHT,SUNPHARMA,9909644.75,140.60000000149012,2017-07-03 11:33:00
SOLD,SUNPHARMA,9924938.8,9925079.400000002,2017-07-03 12:12:00
BOUGHT,SUNPHARMA,9924557.5,521.9000000022352,2017-07-03 12:17:00
SOLD,SUNPHARMA,9912881.55,9913403.450000003,2017-07-03 12:21:00
BOUGHT,SUNPHARMA,9913368.0,35.45000000298023,2017-07-03 12:36:00
SOLD,SUNPHARMA,9907082.35,9907117.800000003,2017-07-03 12:51:00
BOUGHT,SUNPHARMA,9906811.200000001,306.6000000014901,2017-07-03 12:52:00
SOLD,SUNPHARMA,9900528.0,9900834.600000001,2017-07-03 12:57:00
BOUGHT,SUNPHARMA,9900668.4,166.2000000011176,2017-07-03 13:17:00
SOLD,SUNPHARMA,9896181.15,9896347.350000001,2017-07-03 13:23:00
BOUGHT,SUNPHARMA,9895842.9,504.4500000011176,2017-07-03 13:24:00
SOLD,SUNPHARMA,9891358.65,9891863.100000001,2017-07-03 13:25:00
BOUGHT,SUNPHARMA,9891497.7,365.4000000022352,2017-07-03 13:26:00
