SOLD,BHARTIARTL,8713.5,10008713.5,2017-07-03 09:47:00,False
BOUGHT,BHARTIARTL,8737.5,9991262.5,2017-07-03 09:55:00,False
BOUGHT,BHARTIARTL,9990963.0,299.5,2017-07-03 09:57:00,True
SOLD,BHARTIARTL,9974103.75,9974403.25,2017-07-03 10:10:00,True
BOUGHT,BHARTIARTL,9999764.790000001,235.20999999903142,2017-07-03 10:12:00,True
SOLD,BHARTIARTL,9990606.709999999,9990841.919999998,2017-07-03 10:13:00,True
BOUGHT,BHARTIARTL,9999819.52,180.48000000044703,2017-07-03 10:21:00,True
SOLD,BHARTIARTL,9941018.879999999,9941199.36,2017-07-03 10:28:00,True
BOUGHT,BHARTIARTL,9999983.64,16.359999999403954,2017-07-03 10:36:00,True
SOLD,BHARTIARTL,10001414.99,10001431.35,2017-07-03 11:07:00,True
BOUGHT,BHARTIARTL,9999958.4,41.59999999962747,2017-07-04 09:28:00,True
SOLD,BHARTIARTL,9989374.92,9989416.52,2017-07-04 09:29:00,True
BOUGHT,BHARTIARTL,9999704.0,296.0,2017-07-04 09:30:00,True
SOLD,BHARTIARTL,9994556.0,9994852.0,2017-07-04 09:38:00,True
SOLD,BHARTIARTL,8742.25,10008742.25,2017-07-04 09:40:00,False
BOUGHT,BHARTIARTL,8722.75,9991277.25,2017-07-04 09:57:00,False
BOUGHT,BHARTIARTL,9991037.850000001,239.39999999850988,2017-07-04 09:59:00,True
SOLD,BHARTIARTL,9980442.9,9980682.299999999,2017-07-04 10:00:00,True
SOLD,BHARTIARTL,8704.25,10008704.25,2017-07-04 10:10:00,False
BOUGHT,BHARTIARTL,8717.0,9991283.0,2017-07-04 10:18:00,False
SOLD,BHARTIARTL,8631.0,9999914.0,2017-07-05 09:15:00,False
BOUGHT,BHARTIARTL,8608.0,9991392.0,2017-07-05 10:21:00,False
SOLD,BHARTIARTL,8606.75,9999998.75,2017-07-05 10:22:00,False
BOUGHT,BHARTIARTL,8608.0,9991392.0,2017-07-05 10:28:00,False
SOLD,BHARTIARTL,8603.25,9999995.25,2017-07-05 10:32:00,False
BOUGHT,BHARTIARTL,8602.25,9991397.75,2017-07-05 10:55:00,False
BOUGHT,BHARTIARTL,9991275.75,122.0,2017-07-05 10:58:00,True
SOLD,BHARTIARTL,9999112.5,9999234.5,2017-07-05 11:11:00,True
BOUGHT,BHARTIARTL,9999729.6,270.40000000037253,2017-07-05 11:12:00,True
