SOLD,TITAN,13321.25,10013321.25,2017-07-03 09:46:00,False
BOUGHT,TITAN,13355.000000000002,9986645.0,2017-07-03 10:15:00,False
BOUGHT,TITAN,9986310.0,335.0,2017-07-03 10:19:00,True
SOLD,TITAN,9984443.4,9984778.4,2017-07-03 10:27:00,True
SOLD,TITAN,13355.000000000002,10013355.0,2017-07-03 10:30:00,False
BOUGHT,TITAN,13347.5,9986652.5,2017-07-03 11:29:00,False
SOLD,TITAN,13341.25,9999993.75,2017-07-03 11:30:00,False
BOUGHT,TITAN,13342.500000000002,9986657.5,2017-07-03 11:31:00,False
SOLD,TITAN,13340.0,9999997.5,2017-07-03 11:32:00,False
BOUGHT,TITAN,13343.75,9986656.25,2017-07-03 11:33:00,False
BOUGHT,TITAN,9986184.0,472.25,2017-07-04 09:15:00,True
SOLD,TITAN,9971208.0,9971680.25,2017-07-04 09:23:00,True
BOUGHT,TITAN,9999924.0,76.0,2017-07-04 09:27:00,True
SOLD,TITAN,9943692.0,9943768.0,2017-07-04 09:44:00,True
SOLD,TITAN,13268.75,10013268.75,2017-07-04 09:46:00,False
BOUGHT,TITAN,13297.5,9986702.5,2017-07-04 09:52:00,False
SOLD,TITAN,13275.0,9999977.5,2017-07-04 09:58:00,False
BOUGHT,TITAN,13261.250000000002,9986738.75,2017-07-04 10:22:00,False
SOLD,TITAN,13251.249999999998,9999990.0,2017-07-04 10:23:00,False
BOUGHT,TITAN,13228.75,9986771.25,2017-07-04 10:37:00,False
BOUGHT,TITAN,9986725.0,46.25,2017-07-05 09:15:00,True
SOLD,TITAN,9961581.25,9961627.5,2017-07-05 09:19:00,True
SOLD,TITAN,13350.0,10013350.0,2017-07-05 09:23:00,False
BOUGHT,TITAN,13369.999999999998,9986630.0,2017-07-05 09:39:00,False
BOUGHT,TITAN,9986310.0,320.0,2017-07-05 09:43:00,True
SOLD,TITAN,9953644.5,9953964.5,2017-07-05 10:29:00,True
BOUGHT,TITAN,9999806.25,193.75,2017-07-05 10:30:00,True
SOLD,TITAN,10006363.5,10006557.25,2017-07-05 11:32:00,True
SOLD,TITAN,13335.0,10013335.0,2017-07-05 11:36:00,False
BOUGHT,TITAN,13353.75,9986646.25,2017-07-05 11:37:00,False
BOUGHT,TITAN,9986463.1,183.15000000037253,2017-07-06 09:15:00,True
SOLD,TITAN,9943494.5,9943677.65,2017-07-06 10:02:00,True
SOLD,TITAN,13332.499999999998,10013332.5,2017-07-06 10:05:00,False
BOUGHT,TITAN,13340.0,9986660.0,2017-07-06 10:13:00,False
BOUGHT,TITAN,9986586.5,73.5,2017-07-06 10:16:00,True
SOLD,TITAN,9982842.7,9982916.2,2017-07-06 10:26:00,True
BOUGHT,TITAN,9999794.1,205.90000000037253,2017-07-06 10:27:00,True
SOLD,TITAN,9965121.4,9965327.3,2017-07-06 10:40:00,True
SOLD,TITAN,13275.0,10013275.0,2017-07-06 10:45:00,False
BOUGHT,TITAN,13269.999999999998,9986730.0,2017-07-06 10:59:00,False
SOLD,TITAN,13328.75,10000058.75,2017-07-07 09:20:00,False
BOUGHT,TITAN,13283.75,9986716.25,2017-07-07 10:10:00,False
BOUGHT,TITAN,9986314.799999999,401.4500000011176,2017-07-07 10:12:00,True
SOLD,TITAN,9971278.0,9971679.450000001,2017-07-07 10:18:00,True
BOUGHT,TITAN,9999806.399999999,193.60000000149012,2017-07-07 10:20:00,True
SOLD,TITAN,9995094.399999999,9995288.0,2017-07-07 10:21:00,True
BOUGHT,TITAN,9999475.65,524.3499999996275,2017-07-07 10:26:00,True
SOLD,TITAN,9980656.65,9981181.0,2017-07-07 10:44:00,True
SOLD,TITAN,13268.75,10013268.75,2017-07-07 10:48:00,False
BOUGHT,TITAN,13269.999999999998,9986730.0,2017-07-07 11:05:00,False
BOUGHT,TITAN,9986310.0,420.0,2017-07-10 09:15:00,True
SOLD,TITAN,9930312.0,9930732.0,2017-07-10 10:27:00,True
BOUGHT,TITAN,9999820.350000001,179.64999999850988,2017-07-10 11:15:00,True
SOLD,TITAN,9936264.149999999,9936443.799999997,2017-07-10 12:44:00,True
BOUGHT,TITAN,9999740.850000001,259.1499999985099,2017-07-10 12:49:00,True
SOLD,TITAN,10038205.0,10038464.149999999,2017-07-10 13:44:00,True
SOLD,TITAN,13375.0,10013375.0,2017-07-10 13:47:00,False
BOUGHT,TITAN,13386.250000000002,9986613.75,2017-07-10 13:58:00,False
SOLD,TITAN,13376.249999999998,9999990.0,2017-07-10 13:59:00,False
BOUGHT,TITAN,13378.75,9986621.25,2017-07-10 14:04:00,False
SOLD,TITAN,13393.75,10000015.0,2017-07-11 09:15:00,False
BOUGHT,TITAN,13265.0,9986735.0,2017-07-11 09:43:00,False
BOUGHT,TITAN,9986273.3,461.69999999925494,2017-07-11 09:49:00,True
SOLD,TITAN,9989093.75,9989555.45,2017-07-11 10:13:00,True
SOLD,TITAN,13277.5,10013277.5,2017-07-11 10:16:00,False
BOUGHT,TITAN,13225.0,9986775.0,2017-07-11 10:44:00,False
BOUGHT,TITAN,9986717.1,57.90000000037253,2017-07-11 10:47:00,True
SOLD,TITAN,9991433.6,9991491.5,2017-07-11 11:18:00,True
BOUGHT,TITAN,9999859.05,140.94999999925494,2017-07-11 11:19:00,True
SOLD,TITAN,9988535.25,9988676.2,2017-07-11 11:24:00,True
BOUGHT,TITAN,9999867.1,132.90000000037253,2017-07-12 09:15:00,True
SOLD,TITAN,10031924.0,10032056.9,2017-07-12 10:01:00,True
SOLD,TITAN,13286.250000000002,10013286.25,2017-07-12 10:05:00,False
BOUGHT,TITAN,13267.500000000002,9986732.5,2017-07-12 10:36:00,False
SOLD,TITAN,13253.75,9999986.25,2017-07-12 10:38:00,False
BOUGHT,TITAN,13252.5,9986747.5,2017-07-12 11:15:00,False
BOUGHT,TITAN,9986251.700000001,495.7999999988824,2017-07-12 11:18:00,True
SOLD,TITAN,10053084.0,10053579.799999999,2017-07-12 12:40:00,True
BOUGHT,TITAN,9999958.799999999,41.20000000111759,2017-07-12 12:41:00,True
SOLD,TITAN,9983114.4,9983155.600000001,2017-07-12 12:52:00,True
BOUGHT,TITAN,9999590.4,409.59999999962747,2017-07-13 09:16:00,True
SOLD,TITAN,10050739.2,10051148.799999999,2017-07-13 09:33:00,True
BOUGHT,TITAN,9999718.75,281.25,2017-07-13 09:39:00,True
SOLD,TITAN,10057128.899999999,10057410.149999999,2017-07-13 10:37:00,True
BOUGHT,TITAN,9999825.9,174.09999999962747,2017-07-13 10:39:00,True
SOLD,TITAN,9990468.9,9990643.0,2017-07-13 11:10:00,True
SOLD,TITAN,13337.5,10013337.5,2017-07-13 11:15:00,False
BOUGHT,TITAN,13318.75,9986681.25,2017-07-13 11:53:00,False
BOUGHT,TITAN,9986674.700000001,6.549999998882413,2017-07-13 11:56:00,True
SOLD,TITAN,10041963.6,10041970.149999999,2017-07-13 12:18:00,True
BOUGHT,TITAN,9999705.8,294.19999999925494,2017-07-14 09:15:00,True
SOLD,TITAN,9948847.3,9949141.5,2017-07-14 09:21:00,True
SOLD,TITAN,13467.500000000002,10013467.5,2017-07-14 09:25:00,False
BOUGHT,TITAN,13455.000000000002,9986545.0,2017-07-14 10:12:00,False
SOLD,TITAN,13423.750000000002,9999968.75,2017-07-14 10:13:00,False
BOUGHT,TITAN,13391.25,9986608.75,2017-07-14 11:07:00,False
BOUGHT,TITAN,9986519.4,89.34999999962747,2017-07-14 11:09:00,True
SOLD,TITAN,9976266.299999999,9976355.649999999,2017-07-14 11:35:00,True
SOLD,TITAN,13376.249999999998,10013376.25,2017-07-14 11:37:00,False
BOUGHT,TITAN,13375.0,9986625.0,2017-07-14 11:48:00,False
