BOUGHT,AXISBANK,9999716.5,283.5,2017-07-03 10:00:00
SOLD,AXISBANK,10008382.600000001,10008666.100000001,2017-07-03 10:22:00
BOUGHT,AXISBANK,10008174.0,492.1000000014901,2017-07-03 10:23:00
SOLD,AXISBANK,9987984.600000001,9988476.700000003,2017-07-03 10:34:00
BOUGHT,AXISBANK,9988397.9,78.8000000026077,2017-07-03 10:56:00
SOLD,AXISBANK,10007611.9,10007690.700000003,2017-07-03 11:19:00
BOUGHT,AXISBANK,10007212.600000001,478.1000000014901,2017-07-03 11:42:00
SOLD,AXISBANK,10004328.399999999,10004806.5,2017-07-03 11:43:00
BOUGHT,AXISBANK,10004610.350000001,196.14999999850988,2017-07-03 12:00:00
SOLD,AXISBANK,9988270.8,9988466.95,2017-07-03 12:11:00
BOUGHT,AXISBANK,9988360.200000001,106.74999999813735,2017-07-03 12:34:00
SOLD,AXISBANK,9970119.25,9970225.999999998,2017-07-03 12:51:00
BOUGHT,AXISBANK,9970084.8,141.1999999973923,2017-07-03 12:56:00
SOLD,AXISBANK,9966247.2,9966388.399999997,2017-07-03 12:57:00
BOUGHT,AXISBANK,9966070.8,317.5999999959022,2017-07-03 13:10:00
SOLD,AXISBANK,9938219.2,9938536.799999995,2017-07-03 13:19:00
BOUGHT,AXISBANK,9938501.0,35.79999999515712,2017-07-03 13:20:00
SOLD,AXISBANK,9914513.5,9914549.299999995,2017-07-03 13:37:00
BOUGHT,AXISBANK,9914520.0,29.299999995157123,2017-07-03 13:59:00
SOLD,AXISBANK,9900165.0,9900194.299999995,2017-07-03 14:33:00
BOUGHT,AXISBANK,9899853.4,340.8999999947846,2017-07-03 14:55:00
SOLD,AXISBANK,9895070.4,9895411.299999995,2017-07-03 15:06:00
BOUGHT,AXISBANK,9895196.350000001,214.949999993667,2017-07-03 15:07:00
SOLD,AXISBANK,9886591.0,9886805.949999994,2017-07-03 15:08:00
BOUGHT,AXISBANK,9886399.700000001,406.2499999925494,2017-07-03 15:19:00
