SOLD,TATASTEEL,1191.5,10001191.5,2017-07-03 09:46:00,False
BOUGHT,TATASTEEL,1187.75,9998812.25,2017-07-03 10:27:00,False
BOUGHT,TATASTEEL,9998801.770000001,10.47999999858439,2017-07-03 10:31:00,True
SOLD,TATASTEEL,9990397.649999999,9990408.129999997,2017-07-03 11:06:00,True
BOUGHT,TATASTEEL,9999983.76,16.240000000223517,2017-07-03 11:09:00,True
SOLD,TATASTEEL,9993678.6,9993694.84,2017-07-03 11:10:00,True
SOLD,TATASTEEL,1188.75,10001188.75,2017-07-03 11:12:00,False
BOUGHT,TATASTEEL,1189.5,9998810.5,2017-07-03 11:21:00,False
SOLD,TATASTEEL,1191.5,10000002.0,2017-07-03 11:23:00,False
BOUGHT,TATASTEEL,1190.25,9998809.75,2017-07-03 11:59:00,False
BOUGHT,TATASTEEL,9998782.08,27.669999999925494,2017-07-04 09:15:00,True
SOLD,TATASTEEL,9998782.08,9998809.75,2017-07-04 09:21:00,True
SOLD,TATASTEEL,1191.75,10001191.75,2017-07-04 09:35:00,False
BOUGHT,TATASTEEL,1187.75,9998812.25,2017-07-04 10:05:00,False
SOLD,TATASTEEL,1186.75,9999999.0,2017-07-04 10:15:00,False
BOUGHT,TATASTEEL,1184.5,9998815.5,2017-07-04 10:40:00,False
SOLD,TATASTEEL,1182.5,9999998.0,2017-07-04 10:41:00,False
BOUGHT,TATASTEEL,1181.75,9998818.25,2017-07-04 10:47:00,False
BOUGHT,TATASTEEL,9998804.8,13.449999999254942,2017-07-04 10:50:00,True
SOLD,TATASTEEL,9990358.08,9990371.53,2017-07-04 11:02:00,True
SOLD,TATASTEEL,1179.25,10001179.25,2017-07-05 09:17:00,False
BOUGHT,TATASTEEL,1180.25,9998819.75,2017-07-05 09:21:00,False
SOLD,TATASTEEL,1184.25,10000004.0,2017-07-05 09:23:00,False
BOUGHT,TATASTEEL,1185.75,9998814.25,2017-07-05 09:26:00,False
BOUGHT,TATASTEEL,9998786.48,27.769999999552965,2017-07-05 09:28:00,True
SOLD,TATASTEEL,9979817.450000001,9979845.22,2017-07-05 09:29:00,True
BOUGHT,TATASTEEL,9999965.6,34.40000000037253,2017-07-05 09:34:00,True
SOLD,TATASTEEL,10006273.4,10006307.8,2017-07-05 10:04:00,True
SOLD,TATASTEEL,1189.0,10001189.0,2017-07-05 10:07:00,False
BOUGHT,TATASTEEL,1190.0,9998810.0,2017-07-05 10:16:00,False
BOUGHT,TATASTEEL,9998778.48,31.519999999552965,2017-07-06 09:15:00,True
SOLD,TATASTEEL,9984086.74,9984118.26,2017-07-06 09:16:00,True
BOUGHT,TATASTEEL,9999991.520000001,8.47999999858439,2017-07-06 09:20:00,True
SOLD,TATASTEEL,10039915.84,10039924.319999998,2017-07-06 10:09:00,True
SOLD,TATASTEEL,1193.75,10001193.75,2017-07-06 10:23:00,False
