BOUGHT,M&M,9999998.4,1.599999999627471,2017-07-03 09:59:00
SOLD,M&M,9983897.700000001,9983899.3,2017-07-03 10:02:00
BOUGHT,M&M,9983218.799999999,680.5000000018626,2017-07-03 10:18:00
SOLD,M&M,10008513.129999999,10009193.63,2017-07-03 11:05:00
BOUGHT,M&M,10008547.47,646.160000000149,2017-07-03 11:16:00
SOLD,M&M,9998034.75,9998680.91,2017-07-03 11:20:00
BOUGHT,M&M,9998583.0,97.91000000014901,2017-07-03 11:42:00
SOLD,M&M,9988067.4,9988165.31,2017-07-03 11:51:00
BOUGHT,M&M,9987754.149999999,411.16000000201166,2017-07-03 12:06:00
SOLD,M&M,9987022.5,9987433.660000002,2017-07-03 12:18:00
BOUGHT,M&M,9987120.6,313.0600000023842,2017-07-03 12:38:00
SOLD,M&M,9999556.950000001,9999870.010000004,2017-07-03 12:53:00
BOUGHT,M&M,9999802.799999999,67.21000000461936,2017-07-03 13:09:00
SOLD,M&M,9995705.0,9995772.210000005,2017-07-03 13:32:00
BOUGHT,M&M,9995705.0,67.21000000461936,2017-07-03 13:41:00
SOLD,M&M,10010340.0,10010407.210000005,2017-07-03 14:31:00
BOUGHT,M&M,10010340.0,67.21000000461936,2017-07-03 14:38:00
SOLD,M&M,10003022.5,10003089.710000005,2017-07-03 14:45:00
BOUGHT,M&M,10002816.0,273.71000000461936,2017-07-03 14:49:00
SOLD,M&M,9997697.6,9997971.310000004,2017-07-03 14:50:00
BOUGHT,M&M,9997799.16,172.15000000409782,2017-07-03 15:16:00
SOLD,M&M,9992679.36,9992851.510000004,2017-07-03 15:22:00
BOUGHT,M&M,9992817.45,34.06000000424683,2017-07-04 09:15:00
SOLD,M&M,9963274.86,9963308.920000004,2017-07-04 09:16:00
BOUGHT,M&M,9963052.41,256.5100000035018,2017-07-04 09:17:00
SOLD,M&M,9967265.24,9967521.750000004,2017-07-04 09:19:00
BOUGHT,M&M,9967343.6,178.15000000409782,2017-07-04 09:20:00
SOLD,M&M,9933752.32,9933930.470000004,2017-07-04 09:21:00
BOUGHT,M&M,9933899.36,31.11000000499189,2017-07-04 09:42:00
SOLD,M&M,9930996.96,9931028.070000006,2017-07-04 09:43:00
BOUGHT,M&M,9930848.25,179.82000000588596,2017-07-04 09:44:00
SOLD,M&M,9945353.25,9945533.070000006,2017-07-04 10:15:00
BOUGHT,M&M,9945386.46,146.6100000049919,2017-07-04 10:24:00
SOLD,M&M,9941038.559999999,9941185.170000004,2017-07-04 10:25:00
BOUGHT,M&M,9940826.0,359.1700000036508,2017-07-04 10:27:00
SOLD,M&M,9936478.700000001,9936837.870000005,2017-07-04 10:30:00
BOUGHT,M&M,9936710.0,127.87000000476837,2017-07-04 10:31:00
SOLD,M&M,9922225.0,9922352.870000005,2017-07-04 10:32:00
BOUGHT,M&M,9922070.6,282.2700000051409,2017-07-04 10:58:00
SOLD,M&M,9909725.2,9910007.470000004,2017-07-04 11:10:00
BOUGHT,M&M,9909339.76,667.7100000046194,2017-07-04 11:15:00
SOLD,M&M,9882094.799999999,9882762.510000004,2017-07-04 11:22:00
BOUGHT,M&M,9882189.93,572.5800000037998,2017-07-04 12:16:00
SOLD,M&M,9876814.2,9877386.780000003,2017-07-04 12:17:00
BOUGHT,M&M,9877069.65,317.1300000026822,2017-07-04 12:24:00
SOLD,M&M,9872417.17,9872734.300000003,2017-07-04 12:25:00
BOUGHT,M&M,9872408.5,325.8000000026077,2017-07-04 12:41:00
SOLD,M&M,9880400.0,9880725.800000003,2017-07-04 12:54:00
BOUGHT,M&M,9880446.45,279.35000000335276,2017-07-04 12:55:00
SOLD,M&M,9879720.0,9879999.350000003,2017-07-04 13:01:00
BOUGHT,M&M,9879423.12,576.2300000041723,2017-07-04 13:06:00
SOLD,M&M,9877680.0,9878256.230000004,2017-07-04 13:15:00
BOUGHT,M&M,9877910.25,345.9800000041723,2017-07-04 13:16:00
SOLD,M&M,9874280.0,9874625.980000004,2017-07-04 13:17:00
BOUGHT,M&M,9874009.950000001,616.0300000030547,2017-07-04 13:18:00
SOLD,M&M,9867480.0,9868096.030000003,2017-07-04 13:21:00
BOUGHT,M&M,9867885.9,210.1300000026822,2017-07-04 13:24:00
SOLD,M&M,9857299.44,9857509.570000002,2017-07-04 13:25:00
BOUGHT,M&M,9857086.2,423.3700000029057,2017-07-04 13:37:00
SOLD,M&M,9849120.0,9849543.370000003,2017-07-04 13:53:00
BOUGHT,M&M,9849125.0,418.3700000029057,2017-07-04 14:16:00
SOLD,M&M,9845500.0,9845918.370000003,2017-07-04 14:17:00
BOUGHT,M&M,9845728.75,189.62000000290573,2017-07-04 14:18:00
SOLD,M&M,9842105.0,9842294.620000003,2017-07-04 14:19:00
BOUGHT,M&M,9841653.25,641.3700000029057,2017-07-04 14:20:00
SOLD,M&M,9836871.879999999,9837513.250000002,2017-07-04 14:23:00
BOUGHT,M&M,9837077.100000001,436.15000000037253,2017-07-04 14:24:00
SOLD,M&M,9829114.2,9829550.35,2017-07-04 14:29:00
