BOUGHT,L&TFH,9999909.0,91.0,2017-07-03 09:55:00
SOLD,L&TFH,9961912.799999999,9962003.799999999,2017-07-03 10:03:00
BOUGHT,L&TFH,9961882.2,121.59999999962747,2017-07-03 10:12:00
SOLD,L&TFH,9958431.600000001,9958553.200000001,2017-07-03 10:38:00
BOUGHT,L&TFH,9958527.45,25.750000001862645,2017-07-03 10:39:00
SOLD,L&TFH,9941292.2,9941317.950000001,2017-07-03 10:54:00
BOUGHT,L&TFH,9941193.45,124.50000000186265,2017-07-03 10:56:00
SOLD,L&TFH,9917106.1,9917230.600000001,2017-07-03 11:02:00
BOUGHT,L&TFH,9917103.200000001,127.40000000037253,2017-07-03 11:09:00
SOLD,L&TFH,9906801.5,9906928.9,2017-07-03 11:10:00
BOUGHT,L&TFH,9906850.8,78.09999999962747,2017-07-03 11:12:00
SOLD,L&TFH,9896559.75,9896637.85,2017-07-03 11:13:00
BOUGHT,L&TFH,9896598.4,39.44999999925494,2017-07-03 11:18:00
SOLD,L&TFH,9882891.2,9882930.649999999,2017-07-03 11:29:00
BOUGHT,L&TFH,9882880.4,50.249999998137355,2017-07-03 11:43:00
SOLD,L&TFH,9879458.35,9879508.599999998,2017-07-03 11:44:00
BOUGHT,L&TFH,9879414.8,93.79999999701977,2017-07-03 11:45:00
SOLD,L&TFH,9845206.3,9845300.099999998,2017-07-03 12:01:00
BOUGHT,L&TFH,9845200.2,99.89999999850988,2017-07-03 12:02:00
SOLD,L&TFH,9838368.0,9838467.899999999,2017-07-03 12:03:00
BOUGHT,L&TFH,9838427.5,40.399999998509884,2017-07-03 12:04:00
SOLD,L&TFH,9838427.5,9838467.899999999,2017-07-03 12:30:00
BOUGHT,L&TFH,9838326.9,140.99999999813735,2017-07-03 12:55:00
SOLD,L&TFH,9831497.1,9831638.099999998,2017-07-03 13:00:00
BOUGHT,L&TFH,9831556.55,81.54999999701977,2017-07-03 13:02:00
SOLD,L&TFH,9824731.45,9824812.999999996,2017-07-03 13:03:00
BOUGHT,L&TFH,9824786.200000001,26.799999995157123,2017-07-03 13:09:00
SOLD,L&TFH,9821376.0,9821402.799999995,2017-07-03 13:10:00
BOUGHT,L&TFH,9821279.6,123.19999999552965,2017-07-03 13:11:00
SOLD,L&TFH,9814464.0,9814587.199999996,2017-07-03 13:18:00
BOUGHT,L&TFH,9814506.9,80.29999999515712,2017-07-03 13:19:00
SOLD,L&TFH,9807696.0,9807776.299999995,2017-07-03 13:20:00
BOUGHT,L&TFH,9807644.25,132.04999999515712,2017-07-03 13:21:00
SOLD,L&TFH,9804240.0,9804372.049999995,2017-07-03 13:26:00
BOUGHT,L&TFH,9804302.2,69.84999999590218,2017-07-03 13:27:00
SOLD,L&TFH,9814500.85,9814570.699999996,2017-07-03 13:38:00
BOUGHT,L&TFH,9814510.799999999,59.89999999664724,2017-07-03 14:04:00
SOLD,L&TFH,9814510.799999999,9814570.699999996,2017-07-03 14:37:00
