BOUGHT,SBIN,9999904.1,95.90000000037253,2017-07-03 09:55:00
SOLD,SBIN,9968961.55,9969057.450000001,2017-07-03 10:34:00
BOUGHT,SBIN,9999783.15,216.84999999962747,2017-07-03 10:46:00
SOLD,SBIN,10014362.75,10014579.6,2017-07-03 11:04:00
BOUGHT,SBIN,9999931.5,68.5,2017-07-03 11:05:00
SOLD,SBIN,9994476.0,9994544.5,2017-07-03 11:06:00
BOUGHT,SBIN,9999972.0,28.0,2017-07-03 11:13:00
SOLD,SBIN,9994513.5,9994541.5,2017-07-03 11:14:00
BOUGHT,SBIN,9999833.600000001,166.39999999850988,2017-07-03 11:33:00
SOLD,SBIN,9998012.8,9998179.2,2017-07-03 11:34:00
BOUGHT,SBIN,9999985.05,14.949999999254942,2017-07-04 09:17:00
SOLD,SBIN,9965508.600000001,9965523.55,2017-07-04 09:30:00
BOUGHT,SBIN,9999823.5,176.5,2017-07-04 09:46:00
SOLD,SBIN,9999823.5,10000000.0,2017-07-04 10:15:00
BOUGHT,SBIN,9999990.3,9.699999999254942,2017-07-04 11:04:00
SOLD,SBIN,9992693.7,9992703.399999999,2017-07-04 11:12:00
BOUGHT,SBIN,9999880.8,119.19999999925494,2017-07-04 11:13:00
SOLD,SBIN,9959779.2,9959898.399999999,2017-07-04 11:35:00
BOUGHT,SBIN,9999878.399999999,121.60000000149012,2017-07-04 11:55:00
SOLD,SBIN,9977932.8,9978054.400000002,2017-07-04 12:05:00
BOUGHT,SBIN,9999893.8,106.19999999925494,2017-07-05 09:16:00
SOLD,SBIN,9990754.8,9990861.0,2017-07-05 09:17:00
BOUGHT,SBIN,9999990.0,10.0,2017-07-05 09:26:00
SOLD,SBIN,9985338.0,9985348.0,2017-07-05 09:36:00
BOUGHT,SBIN,9999874.7,125.30000000074506,2017-07-05 09:37:00
SOLD,SBIN,10040182.0,10040307.3,2017-07-05 10:16:00
BOUGHT,SBIN,9999977.75,22.25,2017-07-05 10:26:00
SOLD,SBIN,10003624.05,10003646.3,2017-07-05 10:36:00
BOUGHT,SBIN,9999934.65,65.34999999962747,2017-07-05 10:37:00
SOLD,SBIN,9983544.3,9983609.65,2017-07-05 10:45:00
BOUGHT,SBIN,9999774.0,226.0,2017-07-06 09:16:00
SOLD,SBIN,10112335.0,10112561.0,2017-07-06 10:09:00
BOUGHT,SBIN,9999990.45,9.550000000745058,2017-07-06 10:24:00
